:::::END_GAME::::: 2021-07-18 00:34:57,533 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:35:24,543 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:35:25,744 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:35:25,744 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:35:25,745 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 00:35:25,747 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:35:58,169 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:35:59,400 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:35:59,400 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:35:59,401 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 00:35:59,404 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:36:12,637 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:36:13,651 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:36:13,652 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:36:13,652 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:36:13,655 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:37:40,306 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:37:41,638 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:37:41,639 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:37:41,639 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:37:41,643 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:38:23,247 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:38:24,531 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:38:24,532 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:38:24,532 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:38:24,536 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:38:33,385 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:38:34,375 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:38:34,376 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:38:34,377 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:38:34,380 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:38:49,589 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:38:50,699 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:38:50,700 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:38:50,700 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:38:50,702 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:39:08,303 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:39:09,522 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:39:09,522 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:39:09,523 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:39:09,525 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:39:23,207 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:39:24,895 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:39:24,896 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:39:24,896 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:39:24,899 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:39:37,978 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:39:39,741 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:39:39,741 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:39:39,743 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:39:39,747 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:39:58,252 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:39:59,975 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:39:59,975 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:39:59,976 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:39:59,980 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:40:03,430 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:40:04,801 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:40:04,802 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:40:04,802 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 00:40:04,806 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:40:24,956 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:40:26,492 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:40:26,493 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:40:26,493 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:40:26,495 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:40:32,692 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:40:33,970 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:40:33,970 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:40:33,971 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:40:33,974 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:42:58,773 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:43:00,109 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:43:00,110 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:43:00,111 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:43:00,114 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:43:05,709 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:43:06,866 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:43:06,867 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:43:06,867 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 00:43:06,870 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:43:17,344 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:43:18,440 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:43:18,440 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:43:18,441 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 00:43:18,443 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:44:21,531 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:44:22,729 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:44:22,730 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:44:22,730 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 00:44:22,733 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:54:38,762 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:54:40,466 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:54:40,466 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:54:40,467 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 00:54:40,469 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:55:02,289 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:55:04,863 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:55:04,864 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:55:04,864 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 00:55:04,867 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 00:57:41,523 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 00:57:43,082 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 00:57:43,082 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 00:57:43,083 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 00:57:43,085 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 01:24:56,732 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 01:24:57,825 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 01:24:57,826 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 01:24:57,826 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 01:24:57,829 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 02:22:07,260 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 02:22:08,395 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 02:22:08,395 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 02:22:08,396 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 02:22:08,398 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 02:22:22,812 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 02:22:24,065 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 02:22:24,065 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 02:22:24,066 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 02:22:24,070 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 02:57:11,611 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 02:57:12,910 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 02:57:12,910 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 02:57:12,910 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 02:57:12,916 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 12:16:48,158 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 12:16:49,445 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 12:16:49,445 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 12:16:49,446 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 12:16:49,449 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 12:19:04,077 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 12:19:05,364 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 12:19:05,365 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 12:19:05,365 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 12:19:05,369 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 13:30:00,123 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 13:30:01,477 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 13:30:01,478 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 13:30:01,479 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 13:30:01,482 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 14:28:36,787 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:28:41,384 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:29:42,603 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:30:19,465 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:31:11,001 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:31:11,876 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 14:31:11,877 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 14:31:11,877 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 14:31:11,881 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 14:31:36,202 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:31:37,056 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 14:31:37,057 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 14:31:37,057 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 14:31:37,061 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 14:31:49,398 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:31:50,242 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 14:31:50,243 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 14:31:50,244 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 14:31:50,247 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 14:34:29,817 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:34:30,702 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 14:34:30,703 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 14:34:30,703 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 14:34:30,707 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 14:35:18,657 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:46:07,100 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:46:08,204 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 14:46:08,205 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 14:46:08,206 - INFO - RESPONSE CODE: 404 - STATUS: Not Found
:::::END_GAME::::: 2021-07-18 14:46:08,208 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 14:47:22,401 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:47:52,798 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:47:52,942 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 14:47:52,943 - ERROR - Connection ERROR!
:::::END_GAME::::: 2021-07-18 14:48:10,375 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:48:11,212 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 14:48:11,212 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 14:48:11,213 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 14:48:11,216 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 14:50:16,018 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 14:50:16,857 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 14:50:16,858 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 14:50:16,858 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 14:50:16,862 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 15:16:52,630 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 15:16:53,473 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 15:16:53,474 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 15:16:53,474 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 15:16:53,478 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 15:32:00,551 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 15:32:01,386 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 15:32:01,387 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 15:32:01,387 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 15:32:01,392 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 16:45:18,999 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 16:45:20,155 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 16:45:20,155 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 16:45:20,156 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 16:45:20,160 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 16:45:51,600 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 16:45:52,925 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 16:45:52,926 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 16:45:52,926 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 16:45:52,930 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 16:46:13,831 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 16:46:15,121 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 16:46:15,121 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 16:46:15,122 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 16:46:15,125 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 16:49:56,587 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 16:49:58,000 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 16:49:58,000 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 16:49:58,001 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 16:49:58,004 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 16:50:10,985 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 16:50:12,359 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 16:50:12,360 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 16:50:12,360 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 16:50:12,364 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 16:53:44,199 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 16:53:45,609 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 16:53:45,609 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 16:53:45,610 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 16:53:45,613 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 16:56:12,727 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:07:25,185 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:13:16,171 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:14:00,203 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:14:01,899 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 17:14:01,900 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 17:14:01,900 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 17:14:01,904 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 17:14:42,639 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:14:43,923 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 17:14:43,924 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 17:14:43,925 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 17:14:43,928 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 17:15:21,871 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:15:23,186 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 17:15:23,187 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 17:15:23,187 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 17:15:23,191 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 17:15:36,496 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:16:11,549 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:46:32,673 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:47:26,236 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:47:27,603 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 17:47:27,604 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 17:47:27,604 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 17:47:27,607 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 17:48:17,085 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:48:18,407 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 17:48:18,408 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 17:48:18,408 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 17:48:18,412 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 17:48:46,886 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:53:57,710 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:57:17,923 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:57:59,195 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:58:51,394 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:59:04,118 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 17:59:55,791 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:01:28,740 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:02:50,565 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:05:35,160 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:05:38,500 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:11:43,601 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:38:01,745 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:39:00,144 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:39:15,437 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:47:26,536 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:47:27,929 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-18 18:47:27,930 - INFO - Connection established
:::::END_GAME::::: 2021-07-18 18:47:27,930 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-18 18:47:27,934 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-18 18:48:02,841 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:48:31,145 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:52:33,495 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 18:52:51,852 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 19:02:26,933 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 19:38:33,226 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 19:40:28,738 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 19:41:50,195 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 19:42:04,255 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 19:44:39,361 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 19:45:42,692 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 19:46:07,958 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 19:49:37,755 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 20:01:32,805 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 20:01:42,593 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 20:42:40,139 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 20:47:26,744 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 20:49:06,093 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 20:49:58,006 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 23:38:44,936 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 23:39:57,513 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 23:47:11,059 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 23:47:27,054 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 23:48:25,599 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 23:48:37,375 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 23:48:45,463 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-18 23:51:20,240 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:18:38,614 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:19:08,394 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:20:14,156 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:31:23,909 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:35:56,612 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:37:39,982 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:38:26,273 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:48:34,392 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:51:41,028 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:54:57,476 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:57:13,746 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 00:58:56,581 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 01:22:41,075 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 01:22:42,466 - INFO - URL valid. Trying connect to host
:::::END_GAME::::: 2021-07-19 01:22:42,466 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 01:22:42,467 - INFO - RESPONSE CODE: 200 - STATUS: OK
:::::END_GAME::::: 2021-07-19 01:22:42,471 - INFO - DATA collected sucessfully
:::::END_GAME::::: 2021-07-19 01:41:32,739 - INFO - Arguments parsed
:::::END_GAME::::: 2021-07-19 01:41:34,105 - INFO - URL valid. Sending request to: https://api.github.com/events
:::::END_GAME::::: 2021-07-19 01:41:34,105 - INFO - Connection established
:::::END_GAME::::: 2021-07-19 01:41:34,106 - INFO - Method: GET - Endpoint: https://api.github.com/events?q=requests%2Blanguage%3Apython
